extract_month,county_code,party_affiliation,voter_status,voter_count
2026-05,SAN,CPF,ACT,261
2026-05,SAN,CPF,INA,32
2026-05,SAN,CPP,ACT,88
2026-05,SAN,CPP,INA,3
2026-05,SAN,CSV,ACT,582
2026-05,SAN,CSV,INA,26
2026-05,SAN,DEM,ACT,20176
2026-05,SAN,DEM,INA,5560
2026-05,SAN,ECO,ACT,48
2026-05,SAN,ECO,INA,7
2026-05,SAN,FFP,ACT,12
2026-05,SAN,GRE,ACT,90
2026-05,SAN,GRE,INA,26
2026-05,SAN,IND,ACT,3038
2026-05,SAN,IND,INA,672
2026-05,SAN,JEF,ACT,1
2026-05,SAN,LPF,ACT,689
2026-05,SAN,LPF,INA,217
2026-05,SAN,MGT,ACT,1
2026-05,SAN,NPA,ACT,25097
2026-05,SAN,NPA,INA,10220
2026-05,SAN,PSL,ACT,17
2026-05,SAN,PSL,INA,5
2026-05,SAN,REP,ACT,89363
2026-05,SAN,REP,INA,13988
2026-05,SAN,WPF,ACT,2
2026-05,SAR,AMF,ACT,444
2026-05,SAR,AMF,INA,6
2026-05,SAR,ASP,ACT,138
2026-05,SAR,ASP,INA,6
2026-05,SAR,BPP,ACT,115
2026-05,SAR,BPP,INA,13
2026-05,SAR,CPF,ACT,355
2026-05,SAR,CPF,INA,38
2026-05,SAR,CPP,ACT,183
2026-05,SAR,CPP,INA,11
2026-05,SAR,CSV,ACT,896
2026-05,SAR,CSV,INA,55
2026-05,SAR,DEM,ACT,79816
2026-05,SAR,DEM,INA,16742
2026-05,SAR,ECO,ACT,91
2026-05,SAR,ECO,INA,11
2026-05,SAR,FFP,ACT,37
2026-05,SAR,GRE,ACT,254
2026-05,SAR,GRE,INA,67
2026-05,SAR,IND,ACT,8318
2026-05,SAR,IND,INA,973
2026-05,SAR,JEF,ACT,1
2026-05,SAR,LPF,ACT,778
2026-05,SAR,LPF,INA,238
2026-05,SAR,NPA,ACT,73290
2026-05,SAR,NPA,INA,20868
2026-05,SAR,PSL,ACT,40
2026-05,SAR,PSL,INA,8
2026-05,SAR,REP,ACT,160314
2026-05,SAR,REP,INA,19170
2026-05,SEM,AMF,ACT,446
2026-05,SEM,AMF,INA,19
2026-05,SEM,ASP,ACT,185
2026-05,SEM,ASP,INA,13
2026-05,SEM,BPP,ACT,756
2026-05,SEM,BPP,INA,62
2026-05,SEM,CPF,ACT,427
2026-05,SEM,CPF,INA,59
2026-05,SEM,CPP,ACT,226
2026-05,SEM,CPP,INA,20
2026-05,SEM,CSV,ACT,1028
2026-05,SEM,CSV,INA,104
2026-05,SEM,DEM,ACT,105756
2026-05,SEM,DEM,INA,10641
2026-05,SEM,ECO,ACT,119
2026-05,SEM,ECO,INA,9
2026-05,SEM,FFP,ACT,46
2026-05,SEM,FFP,INA,3
2026-05,SEM,GRE,ACT,317
2026-05,SEM,GRE,INA,47
2026-05,SEM,IND,ACT,8212
2026-05,SEM,IND,INA,642
2026-05,SEM,LPF,ACT,1181
2026-05,SEM,LPF,INA,145
2026-05,SEM,MGT,ACT,2
2026-05,SEM,NPA,ACT,98495
2026-05,SEM,NPA,INA,10435
2026-05,SEM,PSL,ACT,89
2026-05,SEM,PSL,INA,10
2026-05,SEM,REP,ACT,119995
2026-05,SEM,REP,INA,7307
2026-05,SEM,WPF,ACT,1
2026-05,STJ,AMF,ACT,276
2026-05,STJ,AMF,INA,2
2026-05,STJ,ASP,ACT,94
2026-05,STJ,ASP,INA,7
2026-05,STJ,BPP,ACT,87
2026-05,STJ,BPP,INA,5
2026-05,STJ,CPF,ACT,234
2026-05,STJ,CPF,INA,27
2026-05,STJ,CPP,ACT,123
2026-05,STJ,CPP,INA,8
2026-05,STJ,CSV,ACT,748
2026-05,STJ,CSV,INA,26
2026-05,STJ,DEM,ACT,47235
2026-05,STJ,DEM,INA,7445
2026-05,STJ,ECO,ACT,66
2026-05,STJ,ECO,INA,11
2026-05,STJ,FFP,ACT,31
2026-05,STJ,FFP,INA,1
2026-05,STJ,GRE,ACT,136
2026-05,STJ,GRE,INA,25
2026-05,STJ,IND,ACT,4971
2026-05,STJ,IND,INA,539
2026-05,STJ,JEF,ACT,1
2026-05,STJ,LPF,ACT,756
2026-05,STJ,LPF,INA,156
2026-05,STJ,MGT,ACT,3
2026-05,STJ,NPA,ACT,49036
2026-05,STJ,NPA,INA,11257
2026-05,STJ,PSL,ACT,19
2026-05,STJ,PSL,INA,8
2026-05,STJ,REP,ACT,132048
2026-05,STJ,REP,INA,11957
2026-05,STL,AMF,ACT,402
2026-05,STL,AMF,INA,6
2026-05,STL,ASP,ACT,182
2026-05,STL,ASP,INA,4
2026-05,STL,BPP,ACT,315
2026-05,STL,BPP,INA,7
2026-05,STL,CPF,ACT,514
2026-05,STL,CPF,INA,33
2026-05,STL,CPP,ACT,214
2026-05,STL,CPP,INA,3
2026-05,STL,CSV,ACT,1074
2026-05,STL,CSV,INA,24
2026-05,STL,DEM,ACT,78721
2026-05,STL,DEM,INA,16213
2026-05,STL,ECO,ACT,94
2026-05,STL,ECO,INA,10
2026-05,STL,FFP,ACT,42
2026-05,STL,FFP,INA,3
2026-05,STL,GRE,ACT,166
2026-05,STL,GRE,INA,34
2026-05,STL,IND,ACT,6895
2026-05,STL,IND,INA,677
2026-05,STL,JEF,ACT,1
2026-05,STL,LPF,ACT,460
2026-05,STL,LPF,INA,104
2026-05,STL,MGT,ACT,2
2026-05,STL,NPA,ACT,56982
2026-05,STL,NPA,INA,16000
2026-05,STL,PSL,ACT,29
2026-05,STL,PSL,INA,3
2026-05,STL,REP,ACT,93432
2026-05,STL,REP,INA,9653
2026-05,SUM,AMF,ACT,143
2026-05,SUM,AMF,INA,4
2026-05,SUM,ASP,ACT,35
2026-05,SUM,ASP,INA,2
2026-05,SUM,BPP,ACT,50
2026-05,SUM,BPP,INA,4
2026-05,SUM,CPF,ACT,88
2026-05,SUM,CPF,INA,12
2026-05,SUM,CPP,ACT,51
2026-05,SUM,CPP,INA,5
2026-05,SUM,CSV,ACT,351
2026-05,SUM,CSV,INA,26
2026-05,SUM,DEM,ACT,22948
2026-05,SUM,DEM,INA,3182
2026-05,SUM,ECO,ACT,25
2026-05,SUM,ECO,INA,2
2026-05,SUM,FFP,ACT,17
2026-05,SUM,FFP,INA,1
2026-05,SUM,GRE,ACT,35
2026-05,SUM,GRE,INA,12
2026-05,SUM,IND,ACT,2804
2026-05,SUM,IND,INA,162
2026-05,SUM,LPF,ACT,209
2026-05,SUM,LPF,INA,35
2026-05,SUM,NPA,ACT,23294
2026-05,SUM,NPA,INA,4341
2026-05,SUM,PSL,ACT,8
2026-05,SUM,REP,ACT,75909
2026-05,SUM,REP,INA,5976
2026-05,SUW,AMF,ACT,61
2026-05,SUW,ASP,ACT,24
2026-05,SUW,BPP,ACT,10
2026-05,SUW,BPP,INA,1
2026-05,SUW,CPF,ACT,72
2026-05,SUW,CPF,INA,4
2026-05,SUW,CPP,ACT,28
2026-05,SUW,CPP,INA,1
2026-05,SUW,CSV,ACT,128
2026-05,SUW,CSV,INA,1
2026-05,SUW,DEM,ACT,5073
2026-05,SUW,DEM,INA,1668
2026-05,SUW,ECO,ACT,8
2026-05,SUW,ECO,INA,1
2026-05,SUW,FFP,ACT,8
2026-05,SUW,GRE,ACT,17
2026-05,SUW,GRE,INA,2
2026-05,SUW,IND,ACT,502
2026-05,SUW,IND,INA,67
2026-05,SUW,LPF,ACT,79
2026-05,SUW,LPF,INA,23
2026-05,SUW,NPA,ACT,3438
2026-05,SUW,NPA,INA,1457
2026-05,SUW,PSL,ACT,3
2026-05,SUW,PSL,INA,1
2026-05,SUW,REP,ACT,16865
2026-05,SUW,REP,INA,1910
2026-05,TAY,AMF,ACT,37
2026-05,TAY,ASP,ACT,11
2026-05,TAY,BPP,ACT,6
2026-05,TAY,CPF,ACT,35
2026-05,TAY,CPF,INA,2
2026-05,TAY,CPP,ACT,7
2026-05,TAY,CPP,INA,4
2026-05,TAY,CSV,ACT,48
2026-05,TAY,CSV,INA,3
2026-05,TAY,DEM,ACT,2856
2026-05,TAY,DEM,INA,855
2026-05,TAY,ECO,ACT,5
2026-05,TAY,FFP,ACT,1
2026-05,TAY,GRE,ACT,3
2026-05,TAY,GRE,INA,1
2026-05,TAY,IND,ACT,105
2026-05,TAY,IND,INA,40
2026-05,TAY,LPF,ACT,22
2026-05,TAY,LPF,INA,2
2026-05,TAY,NPA,ACT,971
2026-05,TAY,NPA,INA,508
2026-05,TAY,PSL,ACT,1
2026-05,TAY,REP,ACT,7444
2026-05,TAY,REP,INA,808
2026-05,UNI,AMF,ACT,4
2026-05,UNI,CPF,ACT,10
2026-05,UNI,CPP,ACT,1
2026-05,UNI,CSV,ACT,13
2026-05,UNI,DEM,ACT,1495
2026-05,UNI,DEM,INA,244
2026-05,UNI,ECO,ACT,1
2026-05,UNI,GRE,ACT,4
2026-05,UNI,GRE,INA,2
2026-05,UNI,IND,ACT,94
2026-05,UNI,IND,INA,16
2026-05,UNI,LPF,ACT,21
2026-05,UNI,LPF,INA,4
2026-05,UNI,NPA,ACT,658
2026-05,UNI,NPA,INA,179
2026-05,UNI,PSL,ACT,2
2026-05,UNI,REP,ACT,4870
2026-05,UNI,REP,INA,315
2026-05,VOL,AMF,ACT,641
2026-05,VOL,AMF,INA,4
2026-05,VOL,ASP,ACT,250
2026-05,VOL,ASP,INA,11
2026-05,VOL,BPP,ACT,682
2026-05,VOL,BPP,INA,41
2026-05,VOL,CPF,ACT,575
2026-05,VOL,CPF,INA,79
2026-05,VOL,CPP,ACT,262
2026-05,VOL,CPP,INA,22
2026-05,VOL,CSV,ACT,1385
2026-05,VOL,CSV,INA,110
2026-05,VOL,DEM,ACT,105069
2026-05,VOL,DEM,INA,20147
2026-05,VOL,ECO,ACT,155
2026-05,VOL,ECO,INA,31
2026-05,VOL,FFP,ACT,55
2026-05,VOL,FFP,INA,1
2026-05,VOL,GRE,ACT,300
2026-05,VOL,GRE,INA,58
2026-05,VOL,IND,ACT,10945
2026-05,VOL,IND,INA,1121
2026-05,VOL,JEF,ACT,3
2026-05,VOL,LPF,ACT,1257
2026-05,VOL,LPF,INA,239
2026-05,VOL,MGT,ACT,4
2026-05,VOL,NPA,ACT,102198
2026-05,VOL,NPA,INA,24827
2026-05,VOL,PSL,ACT,60
2026-05,VOL,PSL,INA,10
2026-05,VOL,REP,ACT,170045
2026-05,VOL,REP,INA,17955
2026-05,VOL,WPF,ACT,3
2026-05,WAK,AMF,ACT,71
2026-05,WAK,ASP,ACT,27
2026-05,WAK,BPP,ACT,8
2026-05,WAK,CPF,ACT,54
2026-05,WAK,CPP,ACT,34
2026-05,WAK,CPP,INA,1
2026-05,WAK,CSV,ACT,141
2026-05,WAK,CSV,INA,3
2026-05,WAK,DEM,ACT,6304
2026-05,WAK,DEM,INA,547
2026-05,WAK,ECO,ACT,7
2026-05,WAK,FFP,ACT,4
2026-05,WAK,GRE,ACT,15
2026-05,WAK,IND,ACT,516
2026-05,WAK,IND,INA,29
2026-05,WAK,JEF,ACT,1
2026-05,WAK,LPF,ACT,82
2026-05,WAK,LPF,INA,7
2026-05,WAK,NPA,ACT,4135
2026-05,WAK,NPA,INA,550
2026-05,WAK,PSL,ACT,3
2026-05,WAK,PSL,INA,1
2026-05,WAK,REP,ACT,13953
2026-05,WAK,REP,INA,610
2026-05,WAL,AMF,ACT,116
2026-05,WAL,AMF,INA,4
2026-05,WAL,ASP,ACT,39
2026-05,WAL,ASP,INA,3
2026-05,WAL,BPP,ACT,25
2026-05,WAL,BPP,INA,3
2026-05,WAL,CPF,ACT,110
2026-05,WAL,CPF,INA,3
2026-05,WAL,CPP,ACT,40
2026-05,WAL,CSV,ACT,301
2026-05,WAL,CSV,INA,12
2026-05,WAL,DEM,ACT,7463
2026-05,WAL,DEM,INA,1486
2026-05,WAL,ECO,ACT,18
2026-05,WAL,ECO,INA,1
2026-05,WAL,FFP,ACT,12
2026-05,WAL,GRE,ACT,36
2026-05,WAL,GRE,INA,11
2026-05,WAL,IND,ACT,1339
2026-05,WAL,IND,INA,174
2026-05,WAL,JEF,ACT,1
2026-05,WAL,LPF,ACT,187
2026-05,WAL,LPF,INA,49
2026-05,WAL,MGT,ACT,1
2026-05,WAL,NPA,ACT,9596
2026-05,WAL,NPA,INA,2928
2026-05,WAL,PSL,ACT,10
2026-05,WAL,PSL,INA,1
2026-05,WAL,REP,ACT,42003
2026-05,WAL,REP,INA,3777
2026-05,WAS,AMF,ACT,26
2026-05,WAS,AMF,INA,1
2026-05,WAS,ASP,ACT,1
2026-05,WAS,BPP,ACT,4
2026-05,WAS,CPF,ACT,15
2026-05,WAS,CPF,INA,10
2026-05,WAS,CPP,ACT,7
2026-05,WAS,CPP,INA,2
2026-05,WAS,CSV,ACT,54
2026-05,WAS,CSV,INA,9
2026-05,WAS,DEM,ACT,2579
2026-05,WAS,DEM,INA,801
2026-05,WAS,ECO,ACT,1
2026-05,WAS,ECO,INA,1
2026-05,WAS,FFP,ACT,1
2026-05,WAS,GRE,ACT,4
2026-05,WAS,GRE,INA,2
2026-05,WAS,IND,ACT,200
2026-05,WAS,IND,INA,36
2026-05,WAS,JEF,ACT,1
2026-05,WAS,LPF,ACT,30
2026-05,WAS,LPF,INA,10
2026-05,WAS,NPA,ACT,1680
2026-05,WAS,NPA,INA,833
2026-05,WAS,REP,ACT,9970
2026-05,WAS,REP,INA,1367
